8263817.627054022;1.0723363737864137E8;954164.0299432026
4746721.209168861;1.0746508458807991E8;1159870.6815719919
1224567.2646358658;1.0758197892751142E8;1364340.8991585635
-2298888.9658282353;1.0758426442739953E8;1567357.5954770967
-5819895.427795712;1.0747201093098484E8;1768705.5448728723
-9334707.600619826;1.0724541370000915E8;1968171.6284636315
-1.283959281406186E7;1.0690479286074303E8;2165545.0754328095
-1.6330834527673293E7;1.0645059269265454E8;2360617.700078655
-1.9804736566723302E7;1.0588338076219164E8;2553184.1342937984
-2.32576273086303E7;1.0520384690457916E8;2743042.0551667907
-2.668586381407104E7;1.0441280205666989E8;2929992.407409356
-3.008583589711561E7;1.0351117694418949E8;3113839.6203294345
-3.345397012898288E7;1.0250002062694626E8;3294391.819085567
-3.678673377021991E7;1.0138049890576796E8;3471461.0299736476
-4.008063862634458E7;1.0015389259514242E8;3644863.379512924
-4.3332244822244205E7;9.882159566573969E7;3814419.287116194
-4.653816449085599E7;9.738511326112257E7;3979953.6511444696
-4.9695065371930204E7;9.584605959312129E7;4141296.0281620333
-5.279967431691697E7;9.420615572051522E7;4298280.805227804
-5.584878069628427E7;9.246722721572025E7;4450747.365071737
-5.88392397058717E7;9.063120172434127E7;4598540.244024933
-6.176797556906959E7;8.8700106422503E7;4741509.282587224
-6.463198463198897E7;8.667606537695849E7;4879509.76853054
-6.742833834896007E7;8.456129681300683E7;5012402.572455874
-7.015418615599748E7;8.235811029533E7;5140054.275734574
-7.280675823013942E7;8.006890382684238E7;5262337.290781825
-7.538336813281634E7;7.769616087069528E7;5379129.973622575
-7.788141533564405E7;7.524244730053699E7;5490316.728728197
-8.029838762728333E7;7.271040828413905E7;5595788.106113084
-8.263186340027675E7;7.010276510547376E7;5695440.890695909
-8.487951381700967E7;6.742231193026286E7;5789178.183941585
-8.703910485408002E7;6.467191251997133E7;5876909.477812617
-8.910849922473556E7;6.1854496899192534E7;5958550.72107454
-9.10856581791056E7;5.897305798123213E7;6034024.37800224
-9.296864318224572E7;5.603064815666915E7;6103259.47955403
-9.475561747013763E7;5.303037584956258E7;6166191.667084794
-9.644484748408487E7;4.997540204588308E7;6222763.228680061
-9.803470418395941E7;4.686893679860238E7;6272923.12820313
-9.952366424107893E7;4.3714235713820025E7;6316627.027151821
-1.0091031111151282E8;4.0514596422159106E7;6353837.299432183
-1.0219333599089025E8;3.72733550395245E7;6384523.03916184
-1.0337153865179549E8;3.3993882621213116E7;6408660.06162217
-1.0444382816506454E8;3.0679581613236014E7;6426230.897482456
-1.0540922350631313E8;2.7333882304557174E7;6437224.780426111
-1.0626685404928462E8;2.3960239283840988E7;6441637.628311237
-1.070159599474625E8;2.056212790414963E7;6439472.018003593
-1.076558924057666E8;1.71430407589005E7;6430737.154022226
-1.0818611384400304E8;1.3706484172251413E7;6415448.831137544
-1.0860619795388907E8;1.0255974706945777E7;6393629.391071059
-1.0891582965158054E8;6795035.692523559;6365307.673440779
-1.0911480492758365E8;3327193.7766544563;6330518.961100853
-1.0920303059606527E8;-144024.49776727863;6289304.920025832
-1.0918052394551048E8;-3615096.0872626887;6241713.5338897975
-1.0904741229281382E8;-7082504.811762674;6187799.033490206
-1.0880393244278085E8;-1.0542744685703836E7;6127621.821168908
-1.0845043005510356E8;-1.3992323214100383E7;6061248.390375671
-1.0798735892085017E8;-1.7427764651583742E7;5988751.240523685
-1.0741528015051459E8;-2.0845613222533885E7;5910208.787278574
-1.0673486127563564E8;-2.4242436300535E7;5825705.268421061
-1.0594687526605284E8;-2.761482754549531E7;5735330.645418918
-1.0505219946481694E8;-3.0959409996891707E7;5639180.500842577
-1.0405181444275492E8;-3.4272839121658035E7;5537355.931755978
-1.0294680277472141E8;-3.755180581535396E7;5429963.439213116
-1.0173834773944938E8;-4.0793039355318576E7;5317114.813990014
